title,content,poster_path,cluster
Sthanarthi Sreekuttan,"Sthanarthi Sreekuttan Comedy, Drama Four backbenchers. One school election. And a rivalry that shakes up the entire classroom. Sreekuttan vs. Ambadi isn’t just about votes — it’s about pride, friendship and finding your voice when the stakes are as small (and as big) as a school desk. ml",/iwLSVYnGzM9MXg4KDORMbl1V52N.jpg,7
Gangster Gangaraju,"Gangster Gangaraju Action, Romance Apart from wanting to win the girl he loves, Gangaraju, a good-for-nothing guy, becomes a Gangster to save his village. te",/mR2jQQe4MmrLbxFRZ1AjV36F0E7.jpg,6
Unintentional,"Unintentional Mystery, Drama, Thriller A young and successful restaurant owner was tasting her success, little did she know her nasty past contained some horrible consequences which could take away her everything…. hi",/83bl8iayux7u0MZNXH4gXG584ES.jpg,5
Tholvi F.C.,"Tholvi F.C. Drama, Comedy Life turns topsy turvy for the Kuruvila family when each of them face failures in their lives. Will they overcome it or will they go into disarray? ml",/sIAPJGOhKw9lZG85bkIHj8V0BwC.jpg,10
Zwigato,"Zwigato Drama Manas, an ex-factory floor manager loses his job during the pandemic. He is then forced to work as a food delivery rider, grappling with the app and the world of ratings and incentives. Life is relentless for him, but not without shared moments of joy with his wife, Pratima. The film captures the life of invisible 'ordinary' people, hidden in plain sight. hi",/cy5prmLqNUVOqfEqa0ArhqIRDB1.jpg,7
Jogi,"Jogi Crime, Drama Amid tension in 1980s India, three friends of different faiths unite in a noble yet dangerous effort to save hundreds in their town. hi",/aQJ93gdI2htbZfOLX41PnkRxW3l.jpg,3
Bloody Daddy,"Bloody Daddy Action, Crime, Thriller Sumair Azad, a dirty cop and his friend, Jaggi, steal Sikandar Chowdhary's cocaine bag. As a result, Sikandar kidnaps Sumair's son, but things take a turn when he loses the cocaine bag as he faces off Gurugram’s drug lords, a crime boss, murderous narcs and straight cops on one fateful night. hi",/gX8k6oKpIsWHpfWNz3Bu4wUuliA.jpg,3
Ibbani Tabbida Ileyali,"Ibbani Tabbida Ileyali Romance What defines love? Memories that you can fondly look at? Tomorrow's dream of togetherness? Or the longing after separation?  Ibbani Tabbida Ileyali is a poetic tale of romance that intends to celebrate unconditional love. An attempt to capture the essence of yesterday's romance, the relevance of today's and the perpetual nature of it that can stand the test of the future!  We aspire to make you sing, smile, dance and savour the sweet melancholy. A story that spans a decade encapsulating the days of college, career aspirations and adulthood! Urban cityscape, the greens and more importantly the dreamy atmospherics. There's a scent of summer, the warmth of winter and the melody of monsoon! kn",/bvBGnP3L2HuB4RWmOzlPD0G45j9.jpg,9
Wanted PanduGod,"Wanted PanduGod Comedy, Drama, Action Pandugadu, the most wanted criminal, escapes out of jail and hides in a forest. One crore rupees award is announced by the government to catch him.. A group of individuals begin their woodland paths in an effort to capture Pandugadu. Each of them has a goal to achieve with this prized money. te",/wis95ef5bPZfHU65fKA8HI2Ujti.jpg,7
4 Years,"4 Years Drama, Romance 4 Years is about Gayathri and Vishal, their college sunrises, canteen sunsets and hostel midnights. ml",/pK3R1nsF05ksdoKiTDLbzmVnMuB.jpg,9
Sulaikha Manzil,"Sulaikha Manzil Drama, Romance, Comedy Ameen and Haala’s marriage is arranged in a hurry. As Ameen tries to know Haala better before the wedding, she does not consider it important and this leads to a misunderstanding between the couple ml",/vk0TctYXqWMNzHSXWgljYK9nUVb.jpg,9
Jolly LLB 3,"Jolly LLB 3 Drama, Comedy The third part of the Jolly LLB trilogy brings back Jagdish Tyagi and Jagdishwar Mishra for the biggest face-off as penurious widow Janki Devi Solanki awaits justice against business tycoon Haribhai Khaitan in a satire on the judiciary, justice and the gulf between the privileged and the people on the other side of the spectrum. hi",/bwRoU9p5GvjxgPfmIgsfcJ4ydng.jpg,7
While We Watched,While We Watched Documentary A turbulent newsroom drama that intimately chronicles the working days of broadcast journalist Ravish Kumar as he navigates a spiraling world of truth and disinformation. hi,/in1UJVqJRxBZ5obprRtvR8Mf3K9.jpg,7
Kadina Kadoramee Andakadaham,"Kadina Kadoramee Andakadaham Drama Bachu, a young man who wishes to become a businessman, is in a big crisis. His family forces him to go to Gulf but he is not ready to change his decision. When lockdown is imposed he rethink his actions. ml",/uufbIh7YWJtWx0knLdyEhQ8NBYl.jpg,5
Undercover Rascals 2,"Undercover Rascals 2 Action, Drama Venkat works hard to bring down the largest drug empire in the nation. His plan is disrupted when Aditya Sharma is back from prison to seek his revenge. ta",/z4RY4pAafYuitN0XXGfAbpYuDmH.jpg,3
Kurukkanmoolayile Superman,"Kurukkanmoolayile Superman Fantasy, Drama The story revolves around a thief in a fictional village callled kurukkanmoola ml",/cpCfjDgQCTflHZw4kuSkChtaYnr.jpg,7
Mlechha,"Mlechha Thriller Set in pandemic world, where humans and humanity are on verge of extinction. With growing cannibalism, will he survive? hi",/ebURm0F4O0iEPxxEO0wlINk1hpl.jpg,7
Plan A Plan B,"Plan A Plan B Romance, Comedy When an earnest matchmaker moves into an office next to a cynical divorce attorney, their bitter conflict is complicated by a growing attraction. hi",/qVZ7aCYKsoP3vca55znw37LQXUl.jpg,9
Chor Nikal Ke Bhaga,"Chor Nikal Ke Bhaga Crime, Thriller A flight attendant and her boyfriend must steal a cache of diamonds to clear an old debt — but the plan spins into a mayhem when the plane gets hijacked. hi",/1MIDERaEUMw1rYDM99tGZPY80Ap.jpg,3
Amaris,Amaris Drama Amaris revolves around Vikram's fixation on his girlfriend's loyalty which blurs the line of sanity. What will he do next? hi,/ebREV6OXRZOjO1hWBx6zMyBzDGr.jpg,7
Pyar Mein Thoda Twist,"Pyar Mein Thoda Twist Romance, Drama, Comedy, Action Pyar me thoda twist is a Romcom and action drama film. It's a story of a town near Lucknow (Uttar Pradesh). The hero of the film Dheeraj Thakur and the Heroine Maya (Richa Mukherjee) love each other even after knowing the old rivalry between their families. A twist comes with the entry of Jwala Singh aka Mr. Wanted. Everyone in the town and the police are looking for Mr. Wanted. How the life of everyone changes with Jwala Singh's aka Mr. Wanted entry? Do Dheeraj and Maya able to convince their rival families to their marriage? Does this twisted love story resolve? hi",/ajstjdHlvg4ZmewzN8tDALCnAXX.jpg,6
Ayalvaashi,"Ayalvaashi Drama, Comedy A petty misunderstanding changes Thajudheen and Benny's relationship from friends to foes. Thajudheen goes above and beyond to prove his innocence but ends up making things worse for his loved ones. ml",/5N2a5q0Qum83OPaJZyAXvCU08U4.jpg,7
Siren,"Siren Thriller, Crime, Action After being in jail for 14 years, Thilagavarman gets out of prison on parole. A cat-and-mouse chase unfolds as Nandhini, a tainted police officer zeroes in on him as suspect in a spate of murders ta",/gpHjWVPf8h8i40zOLBWKbkZGvW5.jpg,2
Hacker 3.0,"Hacker 3.0 Action, Crime, Thriller Haker 2.0 Part - 2 hi",/8qmMS1cOMDMqDXd3EJbjUMh1N6k.jpg,3
Viduthalai: Part II,"Viduthalai: Part II Action, Thriller, Drama Troubles worsen for Kumaresan after the capture of Perumal, and soon he is confronted with having to make a choice between performing his duties as a police constable, or taking a stand for what is right. ta",/uXY1BASydosykOgv2jqO43fN7TV.jpg,3
Satyaprem Ki Katha,"Satyaprem Ki Katha Drama, Romance A middle-class boy in Ahmedabad, Satyaprem falling in one-sided love with Katha, who is coping with her breakup with Tapan. Through the journey, they discover each other's life and complement in accomplishing what was left halfway. hi",/99DkKzMm7SrNw8p6jozCkKmOnTy.jpg,9
The Parable Of Tommy,"The Parable Of Tommy Drama, Comedy Tommy, a devout catholic, is hired by a Priest to be his driver. Things take a turn on his first day when Tommy accidentally sneezes on the priest. The rest revolves around Tommy's tryst with his faith, guilt and man's ever craving to suffer. ml",/hiaEQ1ulxLEh0mpyltNVMPAuamt.jpg,7
Chandu Champion,"Chandu Champion Drama 9 bullet wounds (one still in the body), three different sports and an unshakable determination to fulfill the dream of an Olympic Gold later, Muralikant Petkar, India's first Paralympian to finish at the top of the podium, got the recognition by his own country 45 years after he achieved what no athlete from his country could. hi",/AprEYzaWgMuSQtJXMxz1P5Z3e3P.jpg,7
Soppana Sundari,"Soppana Sundari Comedy, Thriller, Crime A young woman from a lower-middle class family wins a car in a lucky draw unaware of the trouble it's going to bring her. ta",/10gtxHmaHbalVVwCbQggJfK1V6F.jpg,5
Maareesan,"Maareesan Thriller, Drama, Action A petty thief embarks on a road trip with an elderly man suffering from memory loss under deceptive pretenses. As they journey across Tamil Nadu, the promise of an easy con unravels into a quietly shifting connection, with both men hiding secrets of their own. ta",/c7JGfFgMnNuyF2Q4FSu7Kgip3mK.jpg,3
Lilly Rani,"Lilly Rani Drama, Family A sex worker sets out on a journey to find the father of her child, who is suffering from rare medical condition. ta",/esnfw3BARd4PKtG3fva8uExRGjm.jpg,10
Bujji... Ila Raa,"Bujji... Ila Raa Action, Crime, Thriller Chilling serial kidnappings and murders of eight-year-old girls in the city of Warrangal terrorise its citizens, particularly parents; first, CI Keshawa, and later CI Mohammad Khayyam are tasked with solving the mystery and finding the perpetrators. The clock is ticking, and the headcount is increasing. Who are the actual criminals behind these mysterious kidnaps and murders? te",/neLDmmYqQUV9gbngzS2mMNd4hyc.jpg,3
The Rajasaab,"The Rajasaab Comedy, Horror, Fantasy Seeking his lost grandfather, a young man enters a haunted mansion and awakens a family curse powerful enough to upend both his life and reality. te",/nvK6gYa4diCnQkDVN42uoYXPrdT.jpg,8
Shiv Shastri Balboa,"Shiv Shastri Balboa Comedy, Drama Shiv Shastri, a retiree from India and a big Rocky movie fan moves to the USA and ends up on an unexpected road trip through the American heartland which teaches that it's never too old to reinvent yourself. hi",/5BQ08rSNniscpTEl2VAQNNAY6LC.jpg,7
Pallotty 90's Kids,"Pallotty 90's Kids Drama Set in the 1990s, Pallotty 90’s Kids is a nostalgic coming-of-age drama that follows the deep friendship of two village boys, Kannan and unni, whose love for simple childhood games defines their world. Their bond reflects the innocence, struggles, and beauty of growing up in Kerala during the 90s, while showing how such friendships leave a lasting mark even into adulthood. ml",/cWtkYn1GLQ3ElPmozhlMLKFaqSU.jpg,7
Madhura Manohara Moham,"Madhura Manohara Moham Drama, Comedy, Family Town of Kumbazha, the lives of Manu and Meera's family are forever altered by an unexpected truth. As the unshakeable foundation crumbles, they embark on a tumultuous journey, challenging societal norms. ml",/ektyuao2iG6NXGCSRVxxNcQkXWZ.jpg,10
Malikappuram,"Malikappuram Drama, Action 8 year old Deva Nanda from Panchalimedu village is unhappy that her pilgrimage to Sabarimala is delayed and decides to go with her friend. ml",/jUBwOZ5P6qHHmxpaOtMsChOWSE7.jpg,7
ID : The Fake,"ID : The Fake Thriller, Drama Vinod's peaceful life is shattered when a morphed, compromising photo of his wife goes viral, forcing him to embark on a desperate mission to uncover and confront the culprit behind the malicious act. ml",/wBAsHpHSPD6N4XjinGbIAnJhXJL.jpg,7
Nalla Nilavulla Rathri,"Nalla Nilavulla Rathri Thriller, Action, Comedy Six friends who were batch mates set out a trip to Shimoga. Once they reached their destination, bizarre happenings reveal each persons true identity. ml",/jGKnyNgzcq5o6W7hkBj1VJto2y9.jpg,3
Udanpaal,"Udanpaal Drama, Comedy Paraman and his sister Kanmani, who are in dire financial straits, angrily refuse to advise their father Vinayakam to sell their house. When the news comes that Vinayakam has died in an unexpected tragedy, even in that grief-stricken state, the family gets greedy for the compensation that the government is going to provide. But fate twists again as the situation becomes funny yet tragic all at once. ta",/z18QJpZ4ySiAKGXgIPDZG4aNV3Q.jpg,10
Detective Sathyabhama,"Detective Sathyabhama Drama, Thriller Detective Sathyabhama is a crime thriller movie directed and music scored by Navaneeth Chary. The movie casts Sonia Aggarwal, Ravi Varma, Bigg Boss fame Saikumar Pampana, Suneetha Pandey are in the lead roles. The music was composed by C Sathya while cinematography and editing were done by Lucky Ekari. te",/jnaIYxOFfNac8s78kGxYri817Zp.jpg,0
